TransactionID,CustomerID,TransactionDate,CustomerAge,Gender,State,City,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
T100864,C1075,2025-01-10,45.0,Male,NY,Buffalo,Home & Kitchen,Vacuum Cleaner,1.0,45.18,45.18,Credit Card
T100019,C1043,2025-04-01,38.0,Male,GA,Atlanta,Toys,Remote Control Car,3.0,38.67,116.01,Cash
T100324,C1229,2025-07-01,28.0,Female,PA,Pittsburgh,Clothing,Winter Jacket,3.0,45.51,136.53,PayPal
T100260,C1336,2025-06-11,72.0,Female,FL,Miami,Electronics,Bluetooth Speaker,3.0,29.83,89.49,Credit Card
T100928,C1093,2025-05-02,40.0,Female,TX,Austin,Toys,Building Blocks,3.0,44.97,134.91,Debit Card
T100409,C1009,2025-04-21,23.0,Male,FL,Tampa,Sports & Outdoors,Water Bottle,5.0,133.68,668.4,Credit Card
T100400,C1045,2025-04-14,46.0,Male,FL,Orlando,Toys,Building Blocks,3.0,27.12,81.36,Credit Card
T100054,C1332,2025-03-13,35.0,Male,IL,Springfield,Sports & Outdoors,Yoga Mat,1.0,84.02,84.02,Debit Card
T100925,C1160,2025-03-23,74.0,Male,OH,Cincinnati,Home & Kitchen,Vacuum Cleaner,3.0,132.1,396.3,Credit Card
T100150,C1042,2025-01-30,57.0,Female,CA,Los Angeles,Books,Biography,5.0,29.41,147.05,Debit Card
T100722,C1284,2025-10-26,43.0,Female,OH,Cincinnati,Sports & Outdoors,Camping Tent,6.0,16.26,97.56,Debit Card
T100914,C1318,2025-08-28,71.0,Female,GA,Augusta,Home & Kitchen,Air Fryer,3.0,94.02,282.06,Credit Card
T100743,C1028,2025-01-31,49.0,Female,OH,Columbus,Clothing,T-Shirt Pack,2.0,89.72,179.44,Credit Card
T100730,C1016,2025-05-16,47.0,Female,PA,Erie,Home & Kitchen,Cookware Set,1.0,71.49,71.49,Debit Card
T100106,C1163,2025-07-28,41.0,Male,IL,Springfield,Clothing,Winter Jacket,5.0,66.52,332.6,Credit Card
T100751,C1188,2025-08-13,31.0,Female,TX,Houston,Home & Kitchen,Blender,3.0,44.09,132.27,Gift Card
T100954,C1177,2025-08-07,27.0,Female,PA,Erie,Beauty,Perfume,4.0,54.73,218.92,Debit Card
T100533,C1112,2025-07-21,49.0,Female,GA,Augusta,Electronics,Smartwatch,3.0,88.33,264.99,PayPal
T100846,C1185,2025-01-26,43.0,Male,PA,Philadelphia,Books,Biography,5.0,7.22,36.1,Debit Card
T100082,C1080,2025-10-06,71.0,Female,IL,Chicago,Toys,Board Game,4.0,45.73,182.92,Gift Card
T100877,C1253,2025-04-17,36.0,Female,OH,Cincinnati,Home & Kitchen,Coffee Maker,1.0,154.02,154.02,Credit Card
T100897,C1142,2025-03-06,33.0,Female,NC,Charlotte,Sports & Outdoors,Yoga Mat,2.0,44.8,89.6,Credit Card
T100613,C1292,2025-09-22,72.0,Female,GA,Atlanta,Home & Kitchen,Coffee Maker,2.0,142.64,285.28,Debit Card
T100379,C1208,2025-04-18,46.0,Female,CA,San Francisco,Home & Kitchen,Air Fryer,2.0,69.0,138.0,Cash
T100076,C1153,2025-07-08,34.0,Male,CA,Sacramento,Books,Self-Help Guide,8.0,8.83,70.64,Credit Card
T100388,C1005,2025-02-07,66.0,Female,NY,Albany,Sports & Outdoors,Dumbbell Set,1.0,61.27,61.27,Credit Card
T100406,C1148,2025-01-29,64.0,Female,PA,Erie,Beauty,Hair Dryer,2.0,32.72,65.44,PayPal
T100291,C1299,2025-05-11,19.0,Female,FL,Tampa,Sports & Outdoors,Camping Tent,2.0,65.72,131.44,Credit Card
T100715,C1181,2025-09-06,26.0,Female,IL,Naperville,Clothing,Wool Sweater,2.0,19.52,39.04,PayPal
T100110,C1177,2025-09-15,27.0,Female,PA,Philadelphia,Toys,Puzzle Set,8.0,25.78,206.24,Credit Card
T100624,C1244,2025-08-27,53.0,Female,TX,Austin,Toys,Building Blocks,7.0,204.54500000000002,1431.82,Debit Card
T100822,C1201,2025-07-27,69.0,Female,WA,Spokane,Sports & Outdoors,Water Bottle,1.0,39.22,39.22,Credit Card
T100801,C1246,2025-01-06,61.0,Female,NY,Buffalo,Toys,Board Game,4.0,18.78,75.12,Debit Card
T100246,C1332,2025-04-13,35.0,Male,IL,Chicago,Home & Kitchen,Air Fryer,3.0,118.72,356.16,Debit Card
T100145,C1312,2025-09-17,24.0,Female,IL,Naperville,Clothing,Running Shoes,3.0,44.33,132.99,Credit Card
T100128,C1056,2025-03-20,49.0,Female,GA,Augusta,Home & Kitchen,Air Fryer,4.0,134.55,538.2,Debit Card
T100886,C1272,2025-07-15,46.0,Male,IL,Chicago,Clothing,Wool Sweater,2.0,72.38,144.76,Cash
T100622,C1160,2025-04-18,74.0,Male,OH,Columbus,Toys,Remote Control Car,5.0,12.85,64.25,PayPal
T100984,C1207,2025-08-17,73.0,Female,PA,Pittsburgh,Beauty,Perfume,1.0,15.99,15.99,Debit Card
T100486,C1177,2025-01-27,46.0,Female,PA,Philadelphia,Sports & Outdoors,Water Bottle,4.0,100.72,402.88,Credit Card
T100946,C1337,2025-03-26,36.0,Male,CA,Los Angeles,Electronics,Bluetooth Speaker,9.5,101.66,965.77,Credit Card
T100090,C1138,2025-01-06,37.0,Female,FL,Orlando,Sports & Outdoors,Water Bottle,4.0,93.35,373.4,Gift Card
T100205,C1203,2025-09-22,46.0,Female,OH,Cleveland,Home & Kitchen,Blender,3.0,72.35,217.05,Credit Card
T100650,C1322,2025-01-07,46.0,Male,CA,Sacramento,Clothing,T-Shirt Pack,2.0,88.67,177.34,PayPal
T100957,C1255,2025-03-09,26.0,Male,GA,Augusta,Sports & Outdoors,Dumbbell Set,3.0,101.62,304.86,Cash
T100056,C1081,2025-07-11,42.0,Male,IL,Chicago,Books,Biography,5.0,10.88,54.4,PayPal
T100404,C1270,2025-06-06,34.0,Male,TX,Austin,Toys,Action Figure,6.0,28.11,168.66,Credit Card
T100241,C1132,2025-03-27,23.0,Male,IL,Springfield,Toys,Puzzle Set,7.0,28.64,200.48,PayPal
T100599,C1237,2025-07-02,42.0,Male,WA,Tacoma,Beauty,Hair Dryer,1.0,29.26,29.26,PayPal
T100346,C1130,2025-09-10,50.0,Male,FL,Orlando,Beauty,Makeup Kit,4.0,37.92,151.68,Credit Card
T100097,C1218,2025-06-26,43.0,Female,TX,Dallas,Electronics,USB Drive,4.0,125.56,502.24,Credit Card
T100116,C1031,2025-08-06,30.0,Male,FL,Miami,Clothing,Winter Jacket,4.0,82.41,329.64,Credit Card
T100201,C1302,2025-03-25,18.0,Female,WA,Tacoma,Sports & Outdoors,Dumbbell Set,2.0,102.74,205.48,Debit Card
T100924,C1142,2025-07-06,33.0,Female,NC,Charlotte,Home & Kitchen,Air Fryer,3.0,92.63,277.89,Credit Card
T100479,C1038,2025-05-16,33.0,Female,IL,Springfield,Home & Kitchen,Cookware Set,4.0,80.72,322.88,Debit Card
T100323,C1034,2025-03-24,68.0,Female,NY,Albany,Beauty,Makeup Kit,2.0,55.24,110.48,Gift Card
T100193,C1241,2025-02-18,51.0,Male,PA,Erie,Electronics,Smartwatch,1.0,156.46,156.46,Debit Card
T100941,C1236,2025-03-24,55.0,Female,TX,Austin,Clothing,Running Shoes,1.0,67.22,67.22,Credit Card
T100443,C1039,2025-09-23,54.0,Female,FL,Orlando,Home & Kitchen,Cookware Set,2.0,116.14,232.28,Credit Card
T100725,C1179,2025-06-12,46.0,Female,OH,Cleveland,Sports & Outdoors,Yoga Mat,2.0,28.83,57.66,Debit Card
T100844,C1165,2025-05-08,64.0,Male,FL,Miami,Books,Self-Help Guide,1.0,21.88,21.88,Debit Card
T100454,C1125,2025-05-17,50.0,Male,IL,Springfield,Clothing,Running Shoes,1.0,51.64,51.64,Debit Card
T100528,C1165,2025-01-24,46.0,Male,FL,Miami,Beauty,Perfume,6.0,29.64,177.84,Credit Card
T100834,C1242,2025-06-02,23.0,Female,IL,Naperville,Home & Kitchen,Blender,4.0,156.4,625.6,Credit Card
T100550,C1023,2025-03-16,70.0,Male,FL,Miami,Clothing,Winter Jacket,6.0,79.82,478.92,Debit Card
T100847,C1059,2025-10-19,56.0,Female,NC,Raleigh,Sports & Outdoors,Water Bottle,1.0,96.71,96.71,Gift Card
T100068,C1279,2025-08-09,22.0,Male,NY,Buffalo,Clothing,Denim Jeans,4.0,55.66,222.64,Credit Card
T100424,C1181,2025-10-05,26.0,Female,IL,Springfield,Electronics,Phone Charger,3.0,141.6,424.8,PayPal
T100296,C1042,2025-05-08,57.0,Female,CA,Los Angeles,Books,Biography,3.0,26.69,80.07,Credit Card
T100737,C1233,2025-10-27,61.0,Female,GA,Atlanta,Books,Biography,4.0,26.15,104.6,Credit Card
T100931,C1166,2025-04-10,36.0,Female,CA,Los Angeles,Beauty,Hair Dryer,2.0,38.78,77.56,Credit Card
T100601,C1068,2025-05-22,22.0,Female,OH,Cincinnati,Electronics,USB Drive,5.0,132.45,662.25,PayPal
T100853,C1327,2025-06-02,20.0,Male,GA,Savannah,Electronics,USB Drive,1.0,160.65,160.65,Credit Card
T100395,C1132,2025-09-20,46.0,Male,IL,Chicago,Books,Biography,5.0,28.77,143.85,Debit Card
T100849,C1304,2025-08-27,48.0,Female,NC,Durham,Electronics,Bluetooth Speaker,3.0,150.91,452.73,PayPal
T100559,C1064,2025-04-23,41.0,Female,TX,Dallas,Electronics,Bluetooth Speaker,4.0,47.52,190.08,Credit Card
T100525,C1329,2025-10-01,49.0,Female,WA,Seattle,Toys,Remote Control Car,7.0,39.86,279.02,Debit Card
T100014,C1145,2025-10-23,66.0,Female,CA,Sacramento,Books,Mystery Novel,4.0,16.27,65.08,Credit Card
T100252,C1170,2025-06-22,24.0,Female,IL,Chicago,Electronics,Bluetooth Speaker,3.0,69.03,207.09,Debit Card
T100238,C1149,2025-02-14,21.0,Male,PA,Pittsburgh,Home & Kitchen,Air Fryer,1.0,46.3,46.3,PayPal
T100120,C1014,2025-04-14,58.0,Male,NY,Buffalo,Electronics,Bluetooth Speaker,1.0,121.45,121.45,Gift Card
T100285,C1044,2025-08-28,21.0,Male,GA,Savannah,Clothing,T-Shirt Pack,2.0,83.15,166.3,Credit Card
T100554,C1316,2025-07-12,59.0,Female,OH,Cleveland,Sports & Outdoors,Dumbbell Set,5.0,80.01,400.05,Cash
T100196,C1176,2025-01-04,58.0,Male,GA,Savannah,Home & Kitchen,Air Fryer,4.0,54.71,218.84,Debit Card
T100345,C1115,2025-08-27,50.0,Female,NY,Albany,Clothing,Wool Sweater,4.0,37.84,151.36,Debit Card
T100545,C1182,2025-01-11,46.0,Male,PA,Erie,Electronics,Smartwatch,3.0,165.04,495.12,Cash
T100250,C1015,2025-01-19,62.0,Male,GA,Savannah,Clothing,T-Shirt Pack,5.0,72.8,364.0,Gift Card
T100972,C1277,2025-09-26,62.0,Male,OH,Cleveland,Clothing,Winter Jacket,2.0,51.57,103.14,Debit Card
T100645,C1267,2025-03-13,37.0,Female,TX,Austin,Home & Kitchen,Vacuum Cleaner,5.0,75.0,375.0,Debit Card
T100861,C1168,2025-01-20,37.0,Female,WA,Tacoma,Home & Kitchen,Coffee Maker,2.0,139.72,279.44,PayPal
T100412,C1214,2025-07-01,60.0,Female,OH,Columbus,Books,Mystery Novel,5.0,7.44,37.2,Credit Card
T100485,C1329,2025-08-04,49.0,Female,WA,Spokane,Toys,Remote Control Car,7.0,51.64,361.48,Debit Card
T100430,C1198,2025-09-09,37.0,Female,NC,Durham,Beauty,Shampoo Set,3.0,37.41,112.23,Debit Card
T100821,C1299,2025-06-06,46.0,Female,FL,Miami,Clothing,Winter Jacket,3.0,40.43,121.29,Credit Card
T100912,C1283,2025-02-25,45.0,Female,NC,Charlotte,Sports & Outdoors,Bicycle Helmet,2.0,19.9,39.8,Debit Card
T100290,C1166,2025-08-10,36.0,Female,CA,San Francisco,Books,Biography,8.0,13.62,108.96,Cash
T100016,C1001,2025-06-21,62.0,Female,NY,Buffalo,Electronics,USB Drive,4.0,204.54500000000002,818.18,Debit Card
T100158,C1049,2025-03-06,62.0,Female,NY,New York City,Beauty,Hair Dryer,3.0,17.3,51.9,Cash
T100243,C1078,2025-01-09,50.0,Female,NY,Albany,Clothing,T-Shirt Pack,3.0,83.34,250.02,Debit Card
T100066,C1224,2025-09-12,59.0,Female,NC,Durham,Books,Cookbook,5.0,22.06,110.3,PayPal
T100963,C1019,2025-09-06,43.0,Female,NC,Durham,Beauty,Perfume,2.0,27.4,54.8,PayPal
T100359,C1144,2025-04-29,74.0,Female,WA,Seattle,Clothing,Running Shoes,2.0,39.12,78.24,Credit Card
T100991,C1240,2025-03-02,46.0,Female,TX,Austin,Books,Biography,5.0,13.79,68.95,Debit Card
T100631,C1013,2025-03-08,61.0,Female,FL,Tampa,Electronics,Bluetooth Speaker,7.0,176.25,1233.75,Credit Card
T100504,C1248,2025-04-02,62.0,Female,PA,Pittsburgh,Home & Kitchen,Cookware Set,2.0,155.66,311.32,Cash
T100472,C1217,2025-08-20,23.0,Male,CA,San Francisco,Sports & Outdoors,Camping Tent,6.0,53.77,322.62,Debit Card
T100577,C1326,2025-05-06,31.0,Female,NC,Raleigh,Home & Kitchen,Air Fryer,3.0,69.88,209.64,Credit Card
T100521,C1300,2025-01-22,46.0,Female,CA,Los Angeles,Sports & Outdoors,Bicycle Helmet,5.0,119.41,597.05,Debit Card
T100911,C1158,2025-04-12,46.0,Male,TX,Dallas,Clothing,T-Shirt Pack,1.0,66.93,66.93,Credit Card
T100530,C1157,2025-03-23,49.0,Male,CA,Sacramento,Beauty,Makeup Kit,5.0,8.85,44.25,Credit Card
T100665,C1115,2025-01-02,50.0,Female,NY,New York City,Beauty,Hair Dryer,4.0,32.47,129.88,Debit Card
T100909,C1018,2025-04-18,65.0,Male,IL,Chicago,Home & Kitchen,Blender,2.0,33.71,67.42,Credit Card
T100432,C1028,2025-09-08,49.0,Female,OH,Columbus,Books,Self-Help Guide,5.0,25.49,127.45,PayPal
T100431,C1293,2025-02-01,36.0,Female,NC,Durham,Clothing,Denim Jeans,1.0,16.22,16.22,Debit Card
T100151,C1109,2025-06-26,58.0,Female,OH,Cincinnati,Toys,Building Blocks,5.0,39.22,196.1,Debit Card
T100327,C1125,2025-08-18,50.0,Male,IL,Naperville,Books,Cookbook,6.0,31.22,187.32,Debit Card
T100256,C1296,2025-05-24,66.0,Male,GA,Savannah,Clothing,Winter Jacket,1.0,85.36,85.36,PayPal
T100311,C1262,2025-09-02,35.0,Male,FL,Miami,Beauty,Perfume,3.0,53.49,160.47,Gift Card
T100833,C1205,2025-07-30,33.0,Female,PA,Pittsburgh,Electronics,Bluetooth Speaker,1.0,50.76,50.76,Cash
T100304,C1242,2025-08-01,23.0,Female,IL,Naperville,Beauty,Face Moisturizer,2.0,22.58,45.16,Credit Card
T100784,C1305,2025-10-07,25.0,Female,CA,San Francisco,Books,Self-Help Guide,3.0,19.64,58.92,Debit Card
T100413,C1310,2025-04-16,55.0,Female,IL,Chicago,Home & Kitchen,Blender,9.5,83.13,789.73,Gift Card
T100133,C1289,2025-07-19,44.0,Male,NC,Durham,Beauty,Shampoo Set,1.0,24.92,24.92,Credit Card
T100031,C1103,2025-03-26,18.0,Male,TX,Dallas,Electronics,Bluetooth Speaker,4.0,176.74,706.96,PayPal
T100765,C1094,2025-02-19,69.0,Male,CA,San Francisco,Sports & Outdoors,Dumbbell Set,4.0,47.2,188.8,Credit Card
T100782,C1271,2025-03-24,19.0,Female,NC,Raleigh,Electronics,Wireless Earbuds,1.0,140.0,140.0,Debit Card
T100458,C1036,2025-09-30,66.0,Female,IL,Naperville,Toys,Remote Control Car,7.0,34.88,244.16,Credit Card
T100161,C1058,2025-06-12,60.0,Male,IL,Chicago,Home & Kitchen,Air Fryer,4.0,89.9,359.6,Debit Card
T100339,C1096,2025-09-18,31.0,Female,PA,Pittsburgh,Sports & Outdoors,Water Bottle,1.0,127.15,127.15,Credit Card
T100286,C1082,2025-07-14,27.0,Female,PA,Philadelphia,Electronics,Bluetooth Speaker,1.0,204.54500000000002,204.54,Debit Card
T100248,C1050,2025-08-24,61.0,Female,OH,Columbus,Books,Cookbook,7.0,18.96,132.72,Debit Card
T100978,C1269,2025-03-29,51.0,Male,OH,Cleveland,Beauty,Hair Dryer,2.0,21.3,42.6,Credit Card
T100579,C1318,2025-09-29,71.0,Male,GA,Savannah,Home & Kitchen,Cookware Set,2.0,92.15,184.3,Credit Card
T100870,C1157,2025-08-05,49.0,Male,CA,San Francisco,Clothing,Winter Jacket,3.0,45.27,135.81,Debit Card
T100975,C1139,2025-04-13,42.0,Female,FL,Miami,Sports & Outdoors,Yoga Mat,3.0,30.18,90.54,Cash
T100001,C1117,2025-02-23,25.0,Female,FL,Orlando,Home & Kitchen,Cookware Set,5.0,147.27,736.35,Gift Card
T100736,C1045,2025-08-12,73.0,Male,FL,Miami,Electronics,USB Drive,3.0,204.54500000000002,613.64,Credit Card
T100207,C1224,2025-04-05,59.0,Female,NC,Durham,Books,Self-Help Guide,8.0,11.34,90.72,Credit Card
T100629,C1084,2025-02-25,53.0,Female,FL,Tampa,Books,Biography,8.0,30.92,247.36,Cash
T100971,C1087,2025-07-30,35.0,Female,PA,Philadelphia,Sports & Outdoors,Yoga Mat,1.0,114.17,114.17,Debit Card
T100885,C1162,2025-07-23,41.0,Male,OH,Columbus,Electronics,USB Drive,7.0,29.61,207.27,PayPal
T100895,C1167,2025-03-20,27.0,Male,WA,Tacoma,Clothing,Denim Jeans,5.0,94.6,473.0,Cash
T100264,C1053,2025-05-02,44.0,Male,WA,Spokane,Home & Kitchen,Air Fryer,3.0,56.63,169.89,Credit Card
T100274,C1218,2025-09-07,43.0,Female,TX,Houston,Toys,Building Blocks,7.0,8.94,62.58,Credit Card
T100070,C1261,2025-05-27,27.0,Male,GA,Atlanta,Sports & Outdoors,Camping Tent,4.0,98.0,392.0,Credit Card
T100640,C1189,2025-10-11,35.0,Male,PA,Pittsburgh,Toys,Puzzle Set,5.0,42.2,211.0,PayPal
T100444,C1113,2025-07-03,44.0,Female,GA,Savannah,Electronics,Phone Charger,3.0,195.43,586.29,Debit Card
T100990,C1235,2025-06-11,59.0,Male,NY,New York City,Sports & Outdoors,Yoga Mat,3.0,51.26,153.78,Credit Card
T100098,C1048,2025-02-01,56.0,Male,FL,Orlando,Clothing,Winter Jacket,2.0,76.54,153.08,Credit Card
T100902,C1036,2025-05-30,66.0,Female,IL,Springfield,Sports & Outdoors,Yoga Mat,3.0,33.23,99.69,PayPal
T100021,C1027,2025-03-11,64.0,Male,OH,Cleveland,Books,Mystery Novel,7.0,21.19,148.33,Credit Card
T100705,C1299,2025-03-04,19.0,Female,FL,Tampa,Home & Kitchen,Cookware Set,4.0,49.95,199.8,Debit Card
T100414,C1310,2025-05-04,55.0,Female,IL,Naperville,Home & Kitchen,Coffee Maker,3.0,124.42,373.26,Credit Card
T100517,C1243,2025-05-25,55.0,Male,NC,Charlotte,Books,Mystery Novel,6.0,12.63,75.78,PayPal
T100149,C1316,2025-05-06,59.0,Female,OH,Cincinnati,Toys,Remote Control Car,3.0,33.26,99.78,Cash
T100825,C1060,2025-03-19,70.0,Female,PA,Philadelphia,Sports & Outdoors,Dumbbell Set,1.0,12.0,12.0,PayPal
T100647,C1168,2025-02-14,37.0,Female,WA,Spokane,Sports & Outdoors,Water Bottle,1.0,120.81,120.81,PayPal
T100354,C1313,2025-10-07,34.0,Female,NC,Charlotte,Toys,Remote Control Car,5.0,48.8,244.0,Credit Card
T100857,C1278,2025-05-07,46.0,Female,WA,Tacoma,Books,Cookbook,4.0,12.8,51.2,PayPal
T100989,C1302,2025-08-25,18.0,Female,WA,Spokane,Beauty,Perfume,2.0,44.78,89.56,Debit Card
T100052,C1119,2025-10-18,24.0,Female,WA,Spokane,Home & Kitchen,Cookware Set,1.0,73.0,73.0,Credit Card
T100839,C1335,2025-02-03,64.0,Male,IL,Chicago,Electronics,Phone Charger,4.0,72.68,290.72,PayPal
T100198,C1222,2025-09-20,58.0,Male,PA,Erie,Books,Children's Book,3.0,21.95,65.85,Credit Card
T100122,C1118,2025-09-05,31.0,Male,GA,Atlanta,Home & Kitchen,Vacuum Cleaner,1.0,25.54,25.54,Credit Card
T100203,C1078,2025-07-05,50.0,Female,NY,Albany,Books,Children's Book,6.0,6.13,36.78,Debit Card
T100067,C1042,2025-08-03,57.0,Female,CA,San Francisco,Home & Kitchen,Blender,3.0,111.45,334.35,Credit Card
T100223,C1332,2025-10-14,35.0,Male,IL,Springfield,Electronics,Smartwatch,6.0,204.54500000000002,1227.27,PayPal
T100127,C1127,2025-05-30,61.0,Male,GA,Atlanta,Clothing,Winter Jacket,3.0,60.26,180.78,Gift Card
T100655,C1268,2025-04-27,52.0,Male,CA,San Francisco,Sports & Outdoors,Dumbbell Set,2.0,62.35,124.7,Credit Card
T100838,C1229,2025-06-12,28.0,Female,PA,Erie,Books,Self-Help Guide,3.0,11.03,33.09,Debit Card
T100943,C1155,2025-06-27,55.0,Male,FL,Tampa,Beauty,Perfume,5.0,55.45,277.25,PayPal
T100139,C1335,2025-07-09,46.0,Male,IL,Chicago,Beauty,Perfume,3.0,35.7,107.1,Cash
T100417,C1049,2025-03-16,62.0,Female,NY,Buffalo,Beauty,Shampoo Set,4.0,32.48,129.92,Gift Card
T100218,C1059,2025-09-08,56.0,Female,NC,Durham,Sports & Outdoors,Bicycle Helmet,3.0,30.74,92.22,Gift Card
T100546,C1172,2025-09-01,61.0,Male,CA,Sacramento,Beauty,Shampoo Set,3.0,13.73,41.19,Credit Card
T100842,C1068,2025-07-14,22.0,Female,OH,Cincinnati,Sports & Outdoors,Water Bottle,2.0,46.17,92.34,Credit Card
T100157,C1094,2025-10-09,69.0,Male,CA,Los Angeles,Toys,Board Game,4.0,33.02,132.08,Gift Card
T100255,C1149,2025-06-12,21.0,Male,PA,Erie,Home & Kitchen,Coffee Maker,3.0,74.51,223.53,Credit Card
T100643,C1217,2025-07-25,23.0,Male,CA,Sacramento,Electronics,Bluetooth Speaker,1.0,186.14,186.14,Gift Card
T100738,C1103,2025-08-25,18.0,Male,TX,Austin,Sports & Outdoors,Yoga Mat,3.0,135.01,405.03,Debit Card
T100039,C1090,2025-09-13,42.0,Female,OH,Cleveland,Electronics,Smartwatch,2.0,204.54500000000002,409.09,Credit Card
T100130,C1041,2025-04-05,61.0,Male,OH,Cleveland,Beauty,Perfume,1.0,16.91,16.91,Debit Card
T100254,C1263,2025-02-04,46.0,Male,NC,Raleigh,Electronics,Phone Charger,3.0,185.31,555.93,Credit Card
T100189,C1084,2025-03-24,53.0,Female,FL,Miami,Home & Kitchen,Blender,2.0,76.18,152.36,Debit Card
T100998,C1021,2025-02-13,39.0,Female,NC,Durham,Beauty,Hair Dryer,4.0,12.0,48.0,PayPal
T100589,C1254,2025-08-22,55.0,Male,GA,Atlanta,Sports & Outdoors,Dumbbell Set,1.0,81.78,81.78,Gift Card
T100402,C1091,2025-02-08,63.0,Male,TX,Houston,Clothing,Running Shoes,4.0,18.39,73.56,Credit Card
T100760,C1041,2025-08-22,46.0,Male,OH,Cleveland,Home & Kitchen,Coffee Maker,7.0,110.03,770.21,Credit Card
T100038,C1060,2025-02-20,70.0,Female,PA,Philadelphia,Sports & Outdoors,Yoga Mat,5.0,57.23,286.15,Gift Card
T100884,C1157,2025-03-31,49.0,Male,CA,Sacramento,Toys,Puzzle Set,2.0,43.78,87.56,Debit Card
T100353,C1005,2025-06-15,66.0,Female,NY,Albany,Electronics,Wireless Earbuds,1.0,108.97,108.97,Cash
T100620,C1337,2025-01-12,36.0,Male,CA,Sacramento,Electronics,Bluetooth Speaker,1.0,130.68,130.68,Cash
T100534,C1128,2025-10-19,50.0,Male,OH,Columbus,Clothing,Denim Jeans,2.0,33.11,66.22,Credit Card
T100503,C1320,2025-06-22,36.0,Male,WA,Seattle,Sports & Outdoors,Water Bottle,2.0,112.66,225.32,Debit Card
T100159,C1306,2025-07-06,35.0,Female,OH,Cincinnati,Sports & Outdoors,Dumbbell Set,2.0,93.82,187.64,PayPal
T100394,C1330,2025-01-28,49.0,Male,NY,New York City,Home & Kitchen,Cookware Set,3.0,84.51,253.53,Credit Card
T100882,C1050,2025-10-26,61.0,Female,OH,Cincinnati,Home & Kitchen,Coffee Maker,2.0,98.86,197.72,Credit Card
T100537,C1282,2025-07-30,56.0,Male,OH,Cincinnati,Clothing,Wool Sweater,6.0,74.77,448.62,PayPal
T100695,C1128,2025-03-24,50.0,Male,OH,Cleveland,Books,Mystery Novel,4.0,19.97,79.88,PayPal
T100240,C1067,2025-01-28,39.0,Male,PA,Philadelphia,Books,Mystery Novel,2.0,17.73,35.46,PayPal
T100657,C1318,2025-07-10,71.0,Male,GA,Atlanta,Books,Cookbook,4.0,16.22,64.88,Cash
T100475,C1275,2025-08-07,45.0,Male,WA,Spokane,Home & Kitchen,Blender,3.0,120.72,362.16,Credit Card
T100951,C1134,2025-06-18,63.0,Male,FL,Tampa,Clothing,T-Shirt Pack,4.0,39.11,156.44,Debit Card
T100920,C1150,2025-07-13,66.0,Male,OH,Cincinnati,Home & Kitchen,Blender,1.0,68.82,68.82,Credit Card
T100314,C1324,2025-10-25,73.0,Male,CA,Sacramento,Books,Self-Help Guide,3.0,9.31,27.93,Gift Card
T100361,C1092,2025-02-04,65.0,Female,CA,Sacramento,Sports & Outdoors,Water Bottle,2.0,49.55,99.1,Credit Card
T100320,C1203,2025-08-03,57.0,Female,OH,Cincinnati,Sports & Outdoors,Dumbbell Set,3.0,129.66,388.98,Credit Card
T100960,C1307,2025-03-02,49.0,Male,NY,New York City,Electronics,Smartwatch,2.0,140.08,280.16,Credit Card
T100744,C1193,2025-09-11,38.0,Female,NC,Charlotte,Clothing,Denim Jeans,3.0,89.24,267.72,Debit Card
T100672,C1104,2025-01-18,63.0,Male,NC,Charlotte,Clothing,Wool Sweater,2.0,17.04,34.08,Gift Card
T100564,C1326,2025-10-13,31.0,Female,NC,Charlotte,Home & Kitchen,Cookware Set,4.0,72.34,289.36,Credit Card
T100355,C1079,2025-05-22,56.0,Female,IL,Naperville,Beauty,Face Moisturizer,3.0,56.03,168.09,PayPal
T100034,C1318,2025-04-19,71.0,Male,GA,Atlanta,Books,Children's Book,5.0,25.83,129.15,Credit Card
T100688,C1166,2025-03-23,36.0,Female,CA,San Francisco,Clothing,Running Shoes,3.0,37.29,111.87,PayPal
T100376,C1059,2025-09-25,56.0,Female,NC,Raleigh,Home & Kitchen,Cookware Set,3.0,159.84,479.52,Debit Card
T100184,C1202,2025-03-28,46.0,Female,PA,Pittsburgh,Toys,Board Game,5.0,39.92,199.6,PayPal
T100823,C1117,2025-05-09,25.0,Female,FL,Orlando,Toys,Puzzle Set,3.0,13.58,40.74,PayPal
T100423,C1094,2025-03-28,69.0,Female,CA,San Francisco,Beauty,Face Moisturizer,4.0,44.12,176.48,Cash
T100325,C1112,2025-07-16,49.0,Female,GA,Atlanta,Home & Kitchen,Cookware Set,1.0,101.77,101.77,Credit Card
T100187,C1146,2025-08-16,19.0,Female,NY,Albany,Home & Kitchen,Air Fryer,4.0,151.54,606.16,Credit Card
T100284,C1160,2025-09-12,74.0,Female,OH,Cincinnati,Clothing,Wool Sweater,2.0,21.45,42.9,Credit Card
T100391,C1113,2025-07-02,46.0,Female,GA,Atlanta,Electronics,Wireless Earbuds,4.0,112.98,451.92,Credit Card
T100899,C1107,2025-03-10,55.0,Female,OH,Columbus,Beauty,Face Moisturizer,3.0,50.92,152.76,Cash
T100165,C1138,2025-05-04,46.0,Female,FL,Tampa,Toys,Remote Control Car,3.0,39.37,118.11,Credit Card
