TransactionID,CustomerID,TransactionDate,CustomerAge,Gender,State,City,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
T100388,C1233,2025-05-28,61.0,Male,GA,Atlanta,Electronics,Smartwatch,1,127.21,127.21,Debit Card
T100406,C1152,2025-09-03,70.0,Female,FL,Miami,Sports & Outdoors,Dumbbell Set,3,27.76,83.28,PayPal
T100291,C1152,2025-05-11,70.0,Female,FL,Orlando,Home & Kitchen,Vacuum Cleaner,4,209.01,836.04,Debit Card
T100715,C1176,2025-02-05,58.0,Male,GA,Augusta,Home & Kitchen,Blender,3,51.01,153.03,Debit Card
T100110,C1149,2025-06-24,21.0,Male,PA,Erie,Toys,Remote Control Car,4,105.72,422.88,Debit Card
T100624,C1290,2025-03-17,64.0,Male,WA,Tacoma,Electronics,USB Drive,1,49.4,49.4,Credit Card
T100822,C1117,2025-06-10,25.0,Female,FL,Tampa,Home & Kitchen,Vacuum Cleaner,4,168.45,673.8,PayPal
T100801,C1271,2025-10-07,19.0,Female,NC,Raleigh,Electronics,Smartwatch,4,128.46,513.84,Debit Card
T100246,C1079,2025-06-11,56.0,Female,IL,Springfield,Books,Mystery Novel,3,204.51,613.53,Credit Card
T100145,C1331,2025-04-03,39.0,Male,FL,Miami,Toys,Action Figure,1,140.85,140.85,PayPal
T100128,C1075,2025-07-03,46.0,Male,NY,Buffalo,Clothing,T-Shirt Pack,5,68.22,341.1,Gift Card
T100886,C1154,2025-09-14,42.0,Male,NY,Albany,Books,Children's Book,3,58.68,176.04,Debit Card
T100622,C1119,2025-03-10,24.0,Female,WA,Tacoma,Books,Biography,4,192.2,768.8,Cash
T100984,C1213,2025-05-01,46.0,Female,GA,Augusta,Toys,Action Figure,3,209.57,628.71,Credit Card
T100486,C1104,2025-10-11,46.0,Male,NC,Durham,Electronics,Smartwatch,3,23.97,71.91,Cash
T100946,C1317,2025-04-15,59.0,Female,TX,Houston,Sports & Outdoors,Bicycle Helmet,5,111.35,556.75,PayPal
T100090,C1058,2025-07-22,60.0,Male,IL,Chicago,Clothing,T-Shirt Pack,1,68.64,68.64,PayPal
T100205,C1137,2025-10-23,19.0,Male,NC,Charlotte,Clothing,Running Shoes,2,52.3,104.6,Debit Card
T100650,C1109,2025-05-15,58.0,Male,OH,Cleveland,Books,Self-Help Guide,1,172.76,172.76,Credit Card
T100957,C1178,2025-02-04,69.0,Male,NC,Durham,Electronics,USB Drive,5,197.85,989.25,Cash
T100056,C1008,2025-03-31,29.0,Male,WA,Seattle,Beauty,Face Moisturizer,1,162.3,162.3,Debit Card
T100404,C1166,2025-03-16,36.0,Female,CA,Sacramento,Toys,Building Blocks,2,203.66,407.32,Gift Card
T100241,C1179,2025-06-17,46.0,Female,OH,Columbus,Books,Mystery Novel,2,112.78,225.56,Cash
T100599,C1317,2025-07-08,59.0,Female,TX,Houston,Toys,Puzzle Set,5,194.67,973.35,Credit Card
T100346,C1054,2025-03-19,46.0,Male,IL,Springfield,Books,Cookbook,5,199.29,996.45,PayPal
T100097,C1211,2025-02-25,58.0,Male,GA,Augusta,Clothing,Running Shoes,4,122.58,490.32,PayPal
T100116,C1237,2025-07-22,42.0,Male,WA,Tacoma,Books,Children's Book,4,88.2,352.8,Debit Card
T100201,C1330,2025-04-03,49.0,Male,NY,Albany,Sports & Outdoors,Bicycle Helmet,2,71.41,142.82,Credit Card
T100924,C1115,2025-10-25,50.0,Female,NY,New York City,Electronics,Bluetooth Speaker,5,17.46,87.3,Debit Card
T100479,C1249,2025-01-15,20.0,Male,NY,Buffalo,Clothing,Wool Sweater,4,188.32,753.28,PayPal
T100323,C1319,2025-02-23,61.0,Male,IL,Chicago,Sports & Outdoors,Yoga Mat,4,158.5,634.0,Debit Card
T100193,C1239,2025-07-16,53.0,Male,NC,Charlotte,Sports & Outdoors,Yoga Mat,1,79.87,79.87,Cash
T100941,C1237,2025-07-16,42.0,Male,WA,Seattle,Electronics,Smartwatch,3,56.94,170.82,PayPal
T100443,C1159,2025-05-19,62.0,Female,NY,Buffalo,Books,Children's Book,1,44.44,44.44,PayPal
T100725,C1110,2025-07-22,33.0,Male,IL,Chicago,Electronics,USB Drive,3,108.07,324.21,Credit Card
T100844,C1202,2025-08-09,46.0,Female,PA,Pittsburgh,Beauty,Makeup Kit,2,74.6,149.2,Debit Card
T100454,C1200,2025-04-07,38.0,Male,OH,Cincinnati,Beauty,Face Moisturizer,4,20.49,81.96,PayPal
T100528,C1319,2025-08-13,46.0,Male,IL,Chicago,Electronics,Smartwatch,2,149.6,299.2,Debit Card
T100834,C1149,2025-03-31,21.0,Male,PA,Erie,Toys,Remote Control Car,2,186.15,372.3,Credit Card
T100550,C1140,2025-04-20,74.0,Female,WA,Tacoma,Books,Cookbook,3,218.9,656.7,PayPal
T100847,C1123,2025-04-17,44.0,Female,NC,Durham,Beauty,Shampoo Set,2,118.53,237.06,Cash
T100068,C1032,2025-05-20,23.0,Female,WA,Tacoma,Beauty,Hair Dryer,5,20.61,103.05,PayPal
T100424,C1056,2025-03-31,49.0,Female,GA,Savannah,Home & Kitchen,Cookware Set,4,73.65,294.6,PayPal
T100296,C1008,2025-06-01,29.0,Male,WA,Spokane,Sports & Outdoors,Water Bottle,3,138.88,416.64,Debit Card
T100737,C1086,2025-08-30,23.0,Male,TX,Dallas,Clothing,Denim Jeans,2,219.9,439.8,Credit Card
T100931,C1086,2025-01-28,23.0,Male,TX,Houston,Electronics,Smartwatch,5,116.72,583.6,Gift Card
T100601,C1187,2025-06-08,39.0,Male,GA,Augusta,Home & Kitchen,Coffee Maker,3,31.9,95.7,Credit Card
T100853,C1300,2025-06-21,38.0,Female,CA,San Francisco,Clothing,Winter Jacket,3,43.38,130.14,PayPal
T100395,C1216,2025-09-11,22.0,Male,NY,Buffalo,Home & Kitchen,Blender,2,97.89,195.78,PayPal
T100849,C1159,2025-01-05,62.0,Female,NY,New York City,Electronics,Wireless Earbuds,5,220.0,1100.0,PayPal
T100559,C1042,2025-08-09,46.0,Female,CA,San Francisco,Sports & Outdoors,Bicycle Helmet,2,85.67,171.34,Credit Card
T100525,C1339,2025-05-13,72.0,Female,FL,Miami,Toys,Puzzle Set,3,64.97,194.91,Credit Card
T100014,C1293,2025-04-01,36.0,Female,NC,Durham,Clothing,Running Shoes,1,43.08,43.08,Credit Card
T100252,C1289,2025-06-02,44.0,Male,NC,Durham,Beauty,Face Moisturizer,2,180.21,360.42,Credit Card
T100238,C1068,2025-09-03,22.0,Female,OH,Columbus,Clothing,Wool Sweater,4,197.34,789.36,Cash
T100120,C1140,2025-03-05,74.0,Female,WA,Seattle,Home & Kitchen,Blender,1,106.33,106.33,Gift Card
T100285,C1315,2025-03-01,55.0,Female,PA,Pittsburgh,Clothing,Wool Sweater,2,129.66,259.32,Credit Card
T100554,C1146,2025-01-13,19.0,Male,NY,Buffalo,Books,Self-Help Guide,3,101.17,303.51,Cash
T100196,C1181,2025-06-26,26.0,Female,IL,Naperville,Electronics,Bluetooth Speaker,2,212.83,425.66,PayPal
T100345,C1007,2025-07-11,57.0,Male,TX,Dallas,Books,Cookbook,2,182.19,364.38,Credit Card
T100545,C1076,2025-02-06,36.0,Male,NC,Raleigh,Beauty,Makeup Kit,4,181.17,724.68,Debit Card
T100250,C1226,2025-02-19,64.0,Male,NC,Durham,Books,Cookbook,2,150.34,300.68,Debit Card
T100972,C1096,2025-05-15,31.0,Female,PA,Philadelphia,Beauty,Perfume,3,67.43,202.29,Credit Card
T100645,C1034,2025-05-14,68.0,Female,NY,Albany,Home & Kitchen,Air Fryer,1,182.01,182.01,Credit Card
T100861,C1008,2025-10-04,29.0,Male,WA,Spokane,Toys,Board Game,4,101.15,404.6,Gift Card
T100412,C1003,2025-09-22,43.0,Male,NC,Charlotte,Electronics,Phone Charger,2,106.95,213.9,Debit Card
T100485,C1215,2025-05-12,33.0,Male,FL,Tampa,Sports & Outdoors,Dumbbell Set,2,193.79,387.58,Credit Card
T100430,C1190,2025-02-12,56.0,Male,OH,Cleveland,Toys,Board Game,4,140.89,563.56,Credit Card
T100821,C1257,2025-03-21,23.0,Male,GA,Atlanta,Electronics,Smartwatch,2,141.33,282.66,Cash
T100912,C1178,2025-10-26,69.0,Male,NC,Charlotte,Clothing,Running Shoes,1,109.58,109.58,Gift Card
T100290,C1134,2025-04-06,63.0,Male,FL,Orlando,Sports & Outdoors,Dumbbell Set,1,24.86,24.86,PayPal
T100016,C1090,2025-01-28,42.0,Female,OH,Cincinnati,Electronics,Phone Charger,5,131.94,659.7,Debit Card
T100158,C1068,2025-10-05,22.0,Female,OH,Cincinnati,Beauty,Face Moisturizer,2,209.81,419.62,Cash
T100243,C1020,2025-07-29,46.0,Male,GA,Augusta,Home & Kitchen,Vacuum Cleaner,1,113.27,113.27,Debit Card
T100066,C1087,2025-02-18,35.0,Female,PA,Philadelphia,Books,Cookbook,3,89.7,269.1,Debit Card
T100963,C1200,2025-09-05,38.0,Male,OH,Cincinnati,Sports & Outdoors,Water Bottle,5,48.06,240.3,PayPal
T100359,C1145,2025-04-07,66.0,Female,CA,San Francisco,Sports & Outdoors,Bicycle Helmet,3,199.76,599.28,Gift Card
T100991,C1211,2025-05-19,58.0,Male,GA,Atlanta,Clothing,Wool Sweater,5,337.57000000000005,1687.85,Debit Card
T100631,C1080,2025-01-01,71.0,Male,IL,Chicago,Sports & Outdoors,Water Bottle,4,198.15,792.6,Cash
T100504,C1142,2025-08-02,33.0,Female,NC,Charlotte,Beauty,Perfume,2,137.84,275.68,Credit Card
T100472,C1226,2025-01-29,64.0,Male,NC,Durham,Home & Kitchen,Air Fryer,1,147.61,147.61,Credit Card
T100577,C1339,2025-03-26,72.0,Female,FL,Miami,Toys,Building Blocks,5,98.19,490.95,PayPal
T100521,C1214,2025-06-01,60.0,Male,OH,Columbus,Beauty,Shampoo Set,5,195.88,979.4,PayPal
T100911,C1277,2025-03-22,62.0,Male,OH,Cleveland,Toys,Action Figure,4,189.74,758.96,Gift Card
T100530,C1097,2025-08-25,56.0,Female,WA,Tacoma,Toys,Board Game,4,61.19,244.76,Debit Card
T100665,C1057,2025-07-31,26.0,Male,CA,San Francisco,Electronics,USB Drive,1,41.16,41.16,Cash
T100909,C1130,2025-09-02,50.0,Male,FL,Miami,Home & Kitchen,Air Fryer,3,10.99,32.97,Cash
T100432,C1173,2025-10-23,59.0,Male,GA,Savannah,Home & Kitchen,Blender,1,154.37,154.37,Debit Card
T100431,C1042,2025-08-27,57.0,Female,CA,Los Angeles,Books,Children's Book,4,176.69,706.76,Debit Card
T100151,C1019,2025-03-18,43.0,Female,NC,Charlotte,Books,Biography,3,12.49,37.47,Credit Card
T100327,C1151,2025-05-22,34.0,Female,OH,Cincinnati,Toys,Building Blocks,4,18.04,72.16,Credit Card
T100256,C1067,2025-03-19,39.0,Male,PA,Philadelphia,Clothing,Denim Jeans,2,105.53,211.06,Debit Card
T100311,C1190,2025-07-07,56.0,Male,OH,Cleveland,Sports & Outdoors,Camping Tent,1,337.57000000000005,337.57,Credit Card
T100833,C1194,2025-10-14,72.0,Male,NY,Albany,Books,Children's Book,5,182.55,912.75,PayPal
T100304,C1259,2025-08-26,51.0,Male,NC,Durham,Home & Kitchen,Vacuum Cleaner,2,42.38,84.76,Credit Card
T100784,C1182,2025-06-20,46.0,Male,PA,Philadelphia,Beauty,Makeup Kit,5,172.01,860.05,Cash
T100413,C1244,2025-08-04,53.0,Female,TX,Dallas,Clothing,Winter Jacket,2,10.99,21.98,Credit Card
T100133,C1126,2025-01-06,22.0,Male,WA,Tacoma,Beauty,Face Moisturizer,3,103.3,309.9,Gift Card
T100031,C1251,2025-07-01,46.0,Female,CA,Sacramento,Clothing,Wool Sweater,3,169.12,507.36,Credit Card
T100765,C1170,2025-02-27,24.0,Female,IL,Chicago,Books,Children's Book,3,34.18,102.54,Cash
T100782,C1202,2025-07-09,46.0,Male,PA,Erie,Clothing,Winter Jacket,5,159.99,799.95,Debit Card
T100458,C1236,2025-07-29,55.0,Female,TX,Austin,Electronics,Phone Charger,5,154.61,773.05,PayPal
T100161,C1106,2025-04-21,62.0,Female,NC,Durham,Electronics,USB Drive,1,45.06,45.06,Cash
T100339,C1026,2025-01-15,40.0,Male,TX,Austin,Sports & Outdoors,Water Bottle,1,184.9,184.9,Gift Card
T100286,C1088,2025-07-03,61.0,Female,PA,Erie,Beauty,Makeup Kit,5,146.63,733.15,PayPal
T100248,C1251,2025-04-03,46.0,Female,CA,San Francisco,Beauty,Shampoo Set,4,102.82,411.28,Debit Card
T100978,C1328,2025-09-08,26.0,Female,GA,Savannah,Clothing,Winter Jacket,1,182.02,182.02,Credit Card
T100579,C1293,2025-02-13,36.0,Female,NC,Charlotte,Clothing,Winter Jacket,3,135.68,407.04,Credit Card
T100870,C1057,2025-05-23,26.0,Male,CA,San Francisco,Beauty,Perfume,3,218.2,654.6,Debit Card
T100975,C1189,2025-08-22,35.0,Male,PA,Philadelphia,Toys,Building Blocks,5,42.33,211.65,Credit Card
T100001,C1327,2025-09-25,20.0,Male,GA,Savannah,Beauty,Hair Dryer,2,198.16,396.32,Debit Card
T100736,C1207,2025-10-18,46.0,Female,PA,Philadelphia,Home & Kitchen,Cookware Set,7,62.55,437.85,Debit Card
T100207,C1193,2025-01-21,38.0,Female,NC,Charlotte,Clothing,Winter Jacket,4,162.31,649.24,Credit Card
T100629,C1339,2025-02-15,72.0,Female,FL,Tampa,Toys,Board Game,4,76.38,305.52,Gift Card
T100971,C1132,2025-04-19,23.0,Male,IL,Springfield,Sports & Outdoors,Dumbbell Set,4,103.0,412.0,Credit Card
T100885,C1225,2025-03-18,35.0,Female,PA,Pittsburgh,Sports & Outdoors,Yoga Mat,4,70.47,281.88,Cash
T100895,C1251,2025-01-28,46.0,Female,CA,Los Angeles,Books,Children's Book,4,16.25,65.0,Debit Card
T100264,C1179,2025-07-02,46.0,Female,OH,Cincinnati,Clothing,Denim Jeans,4,171.32,685.28,Debit Card
T100274,C1040,2025-04-05,27.0,Male,GA,Atlanta,Clothing,Running Shoes,3,8.21,24.63,Credit Card
T100070,C1116,2025-08-29,20.0,Female,GA,Atlanta,Electronics,Phone Charger,2,64.14,128.28,Cash
T100640,C1219,2025-04-11,69.0,Male,NY,Buffalo,Books,Self-Help Guide,3,176.29,528.87,Debit Card
T100444,C1216,2025-05-18,22.0,Male,NY,Albany,Books,Mystery Novel,3,115.86,347.58,Credit Card
T100990,C1296,2025-09-04,66.0,Male,GA,Atlanta,Toys,Building Blocks,4,49.58,198.32,Credit Card
T100098,C1055,2025-09-04,20.0,Male,CA,Sacramento,Home & Kitchen,Coffee Maker,4,43.8,175.2,Debit Card
T100902,C1313,2025-06-21,34.0,Female,NC,Durham,Toys,Board Game,5,18.8,94.0,Debit Card
T100021,C1090,2025-09-21,42.0,Female,OH,Cincinnati,Home & Kitchen,Vacuum Cleaner,5,201.47,1007.35,Gift Card
T100705,C1159,2025-05-09,62.0,Female,NY,Albany,Toys,Puzzle Set,2,79.43,158.86,Gift Card
T100414,C1219,2025-01-20,69.0,Male,NY,New York City,Clothing,Wool Sweater,5,59.09,295.45,Credit Card
T100517,C1136,2025-08-25,46.0,Female,CA,Los Angeles,Toys,Remote Control Car,5,200.7,1003.5,PayPal
T100149,C1312,2025-02-22,24.0,Male,IL,Springfield,Books,Biography,2,76.02,152.04,PayPal
T100825,C1218,2025-02-04,43.0,Female,TX,Houston,Electronics,USB Drive,5,144.33,721.65,Debit Card
T100647,C1042,2025-01-24,57.0,Female,CA,Los Angeles,Home & Kitchen,Coffee Maker,4,69.36,277.44,Debit Card
T100354,C1275,2025-10-25,45.0,Male,WA,Spokane,Beauty,Perfume,5,31.25,156.25,Credit Card
T100857,C1214,2025-03-19,60.0,Female,OH,Cleveland,Sports & Outdoors,Water Bottle,5,71.42,357.1,Cash
T100989,C1063,2025-04-26,73.0,Male,WA,Tacoma,Sports & Outdoors,Water Bottle,1,32.39,32.39,Credit Card
T100052,C1098,2025-03-12,54.0,Female,GA,Savannah,Home & Kitchen,Cookware Set,1,79.26,79.26,PayPal
T100839,C1308,2025-07-07,35.0,Male,OH,Cleveland,Home & Kitchen,Vacuum Cleaner,4,164.3,657.2,Gift Card
T100198,C1255,2025-09-18,26.0,Male,GA,Savannah,Electronics,USB Drive,5,141.34,706.7,Gift Card
T100122,C1214,2025-04-28,46.0,Male,OH,Columbus,Electronics,Wireless Earbuds,1,143.52,143.52,Gift Card
T100203,C1177,2025-09-27,27.0,Male,PA,Pittsburgh,Clothing,Denim Jeans,4,218.94,875.76,Credit Card
T100067,C1217,2025-08-22,23.0,Male,CA,Sacramento,Electronics,Bluetooth Speaker,1,53.0,53.0,Gift Card
T100223,C1129,2025-04-21,54.0,Male,NC,Durham,Sports & Outdoors,Camping Tent,2,102.61,205.22,Debit Card
T100127,C1154,2025-07-17,42.0,Male,NY,New York City,Books,Biography,5,216.65,1083.25,Cash
T100655,C1203,2025-10-17,57.0,Female,OH,Columbus,Home & Kitchen,Cookware Set,3,58.84,176.52,PayPal
T100838,C1318,2025-01-07,71.0,Male,GA,Savannah,Home & Kitchen,Blender,2,117.26,234.52,Debit Card
T100943,C1338,2025-02-20,46.0,Female,CA,San Francisco,Electronics,Smartwatch,2,40.79,81.58,Credit Card
T100139,C1221,2025-05-14,43.0,Female,GA,Atlanta,Clothing,Wool Sweater,3,69.44,208.32,PayPal
T100417,C1249,2025-04-27,20.0,Male,NY,New York City,Toys,Remote Control Car,4,148.54,594.16,Debit Card
T100218,C1018,2025-05-21,65.0,Male,IL,Naperville,Sports & Outdoors,Camping Tent,4,183.58,734.32,PayPal
T100546,C1204,2025-02-18,44.0,Female,IL,Chicago,Beauty,Face Moisturizer,4,72.03,288.12,Debit Card
T100842,C1249,2025-01-30,20.0,Male,NY,Buffalo,Electronics,Smartwatch,1,100.04,100.04,Cash
T100157,C1083,2025-05-17,65.0,Female,CA,Los Angeles,Toys,Puzzle Set,3,95.75,287.25,Cash
T100255,C1145,2025-09-27,66.0,Female,CA,Los Angeles,Books,Biography,4,36.97,147.88,Credit Card
T100643,C1309,2025-07-03,24.0,Female,FL,Tampa,Beauty,Hair Dryer,3,50.07,150.21,Debit Card
T100738,C1031,2025-02-04,30.0,Male,FL,Orlando,Beauty,Face Moisturizer,5,65.6,328.0,Credit Card
T100039,C1071,2025-09-21,28.0,Male,IL,Springfield,Beauty,Shampoo Set,4,8.49,33.96,Debit Card
T100130,C1312,2025-08-14,24.0,Male,IL,Chicago,Beauty,Perfume,3,19.7,59.1,Debit Card
T100254,C1113,2025-03-17,44.0,Male,GA,Savannah,Toys,Remote Control Car,1,125.98,125.98,Debit Card
T100189,C1203,2025-06-03,57.0,Female,OH,Cincinnati,Electronics,Wireless Earbuds,3,62.81,188.43,Cash
T100998,C1152,2025-08-24,70.0,Female,FL,Tampa,Electronics,Phone Charger,4,62.39,249.56,Credit Card
T100589,C1130,2025-08-07,50.0,Male,FL,Miami,Electronics,Phone Charger,2,83.19,166.38,Gift Card
T100402,C1035,2025-02-17,21.0,Female,PA,Pittsburgh,Sports & Outdoors,Yoga Mat,5,194.82,974.1,Debit Card
T100760,C1175,2025-06-14,44.0,Male,OH,Cleveland,Books,Cookbook,1,83.24,83.24,Debit Card
T100038,C1231,2025-07-11,66.0,Male,IL,Springfield,Electronics,Smartwatch,2,176.42,352.84,Credit Card
T100884,C1149,2025-05-15,21.0,Male,PA,Philadelphia,Electronics,USB Drive,1,209.96,209.96,Gift Card
T100353,C1204,2025-09-12,44.0,Female,IL,Chicago,Toys,Puzzle Set,5,202.81,1014.05,Debit Card
T100620,C1249,2025-02-17,20.0,Male,NY,New York City,Clothing,Running Shoes,2,51.02,102.04,PayPal
T100534,C1054,2025-03-12,46.0,Female,IL,Springfield,Beauty,Shampoo Set,2,9.96,19.92,Credit Card
T100503,C1089,2025-01-18,46.0,Male,NY,Buffalo,Toys,Remote Control Car,3,49.08,147.24,Credit Card
T100159,C1308,2025-01-24,35.0,Male,OH,Cincinnati,Home & Kitchen,Air Fryer,4,188.16,752.64,Debit Card
T100394,C1148,2025-09-24,64.0,Female,PA,Pittsburgh,Sports & Outdoors,Water Bottle,4,146.36,585.44,PayPal
T100882,C1313,2025-09-09,34.0,Female,NC,Charlotte,Toys,Remote Control Car,1,13.93,13.93,Cash
T100537,C1113,2025-03-22,46.0,Female,GA,Savannah,Beauty,Face Moisturizer,7,29.86,209.02,Debit Card
T100695,C1121,2025-07-15,46.0,Female,FL,Tampa,Sports & Outdoors,Water Bottle,5,31.48,157.4,Gift Card
T100240,C1166,2025-04-01,36.0,Female,CA,Los Angeles,Home & Kitchen,Air Fryer,4,57.3,229.2,Gift Card
T100657,C1262,2025-03-05,35.0,Male,FL,Tampa,Clothing,Running Shoes,3,105.09,315.27,Debit Card
T100475,C1260,2025-01-02,63.0,Male,GA,Augusta,Beauty,Hair Dryer,3,188.29,564.87,Debit Card
T100951,C1235,2025-10-19,59.0,Male,NY,Albany,Sports & Outdoors,Camping Tent,1,197.68,197.68,Credit Card
T100920,C1241,2025-03-11,51.0,Male,PA,Erie,Electronics,USB Drive,1,123.35,123.35,Credit Card
T100314,C1192,2025-06-07,52.0,Female,IL,Springfield,Toys,Remote Control Car,4,203.62,814.48,Debit Card
T100361,C1203,2025-07-07,57.0,Female,OH,Columbus,Books,Self-Help Guide,2,166.0,332.0,Debit Card
T100320,C1100,2025-05-05,65.0,Female,NY,New York City,Books,Children's Book,5,108.19,540.95,Debit Card
T100960,C1139,2025-06-19,42.0,Female,FL,Orlando,Sports & Outdoors,Dumbbell Set,1,30.96,30.96,Debit Card
T100744,C1024,2025-04-04,62.0,Female,GA,Atlanta,Toys,Action Figure,1,148.06,148.06,Debit Card
T100672,C1046,2025-01-04,43.0,Female,PA,Erie,Electronics,Wireless Earbuds,3,46.79,140.37,PayPal
T100564,C1057,2025-01-06,26.0,Male,CA,San Francisco,Clothing,Winter Jacket,4,19.04,76.16,Credit Card
T100355,C1317,2025-01-02,59.0,Female,TX,Austin,Books,Biography,3,18.33,54.99,PayPal
T100034,C1012,2025-04-28,59.0,Female,GA,Atlanta,Toys,Building Blocks,4,117.74,470.96,Debit Card
T100688,C1050,2025-06-01,61.0,Female,OH,Cleveland,Toys,Action Figure,1,113.64,113.64,Credit Card
T100376,C1336,2025-01-27,72.0,Female,FL,Miami,Clothing,Denim Jeans,1,13.25,13.25,Debit Card
T100184,C1204,2025-03-24,46.0,Female,IL,Naperville,Clothing,Winter Jacket,4,95.81,383.24,Credit Card
T100823,C1054,2025-04-15,46.0,Female,IL,Chicago,Electronics,USB Drive,1,36.14,36.14,Credit Card
T100423,C1204,2025-01-18,46.0,Female,IL,Naperville,Home & Kitchen,Blender,1,94.2,94.2,Debit Card
T100325,C1010,2025-08-07,46.0,Male,IL,Chicago,Clothing,Winter Jacket,1,99.88,99.88,Debit Card
T100187,C1087,2025-10-18,35.0,Female,PA,Erie,Electronics,USB Drive,3,185.68,557.04,Credit Card
T100284,C1178,2025-08-11,69.0,Male,NC,Charlotte,Home & Kitchen,Coffee Maker,5,177.02,885.1,Credit Card
T100391,C1105,2025-05-06,62.0,Female,NC,Durham,Clothing,Winter Jacket,2,153.4,306.8,Debit Card
T100899,C1026,2025-05-20,40.0,Male,TX,Austin,Toys,Remote Control Car,1,39.73,39.73,Credit Card
T100165,C1324,2025-09-23,73.0,Male,CA,San Francisco,Home & Kitchen,Blender,2,111.72,223.44,PayPal
T100347,C1118,2025-05-25,46.0,Male,GA,Savannah,Clothing,T-Shirt Pack,4,176.12,704.48,Cash
T100298,C1022,2025-01-04,28.0,Female,IL,Chicago,Electronics,Phone Charger,5,180.94,904.7,Credit Card
T100535,C1211,2025-04-06,58.0,Male,GA,Savannah,Books,Mystery Novel,1,193.03,193.03,Debit Card
T100229,C1107,2025-04-30,55.0,Female,OH,Cleveland,Home & Kitchen,Blender,2,124.31,248.62,Debit Card
T100859,C1137,2025-06-10,19.0,Male,NC,Charlotte,Sports & Outdoors,Yoga Mat,5,337.57000000000005,1687.85,Credit Card
T100827,C1041,2025-01-08,61.0,Male,OH,Cincinnati,Sports & Outdoors,Camping Tent,2,44.57,89.14,Credit Card
T100694,C1030,2025-07-04,43.0,Male,WA,Tacoma,Sports & Outdoors,Water Bottle,2,88.27,176.54,Debit Card
T100855,C1208,2025-03-05,33.0,Female,CA,San Francisco,Books,Mystery Novel,1,64.83,64.83,Cash
T100041,C1102,2025-01-28,63.0,Female,TX,Austin,Sports & Outdoors,Yoga Mat,3,209.41,628.23,Gift Card
T100868,C1018,2025-10-21,65.0,Male,IL,Springfield,Sports & Outdoors,Bicycle Helmet,4,61.82,247.28,PayPal
T100748,C1012,2025-09-24,59.0,Male,GA,Savannah,Sports & Outdoors,Bicycle Helmet,1,133.88,133.88,Debit Card
T100977,C1133,2025-02-18,49.0,Female,PA,Pittsburgh,Sports & Outdoors,Water Bottle,2,124.7,249.4,Debit Card
T100862,C1074,2025-01-11,57.0,Male,FL,Tampa,Toys,Board Game,2,157.19,314.38,Cash
T100587,C1029,2025-10-07,43.0,Female,CA,Los Angeles,Clothing,Denim Jeans,2,127.12,254.24,Debit Card
T100543,C1209,2025-02-27,62.0,Male,TX,Houston,Clothing,Wool Sweater,4,195.52,782.08,Credit Card
T100446,C1286,2025-05-11,27.0,Male,TX,Austin,Beauty,Makeup Kit,5,67.15,335.75,Gift Card
T100447,C1315,2025-06-02,55.0,Female,PA,Erie,Beauty,Shampoo Set,3,180.89,542.67,Debit Card
T100349,C1058,2025-06-14,60.0,Male,IL,Chicago,Beauty,Shampoo Set,3,157.51,472.53,PayPal
T100045,C1044,2025-10-09,21.0,Male,GA,Augusta,Sports & Outdoors,Camping Tent,1,77.23,77.23,Credit Card
T100987,C1108,2025-08-17,44.0,Male,WA,Tacoma,Sports & Outdoors,Water Bottle,4,98.51,394.04,Credit Card
T100108,C1244,2025-07-30,53.0,Female,TX,Dallas,Books,Mystery Novel,2,65.83,131.66,Debit Card
T100617,C1027,2025-09-15,64.0,Male,OH,Cleveland,Clothing,Running Shoes,3,46.11,138.33,PayPal
T100661,C1045,2025-05-02,73.0,Male,FL,Miami,Books,Children's Book,2,149.42,298.84,Cash
T100029,C1208,2025-05-08,33.0,Female,CA,San Francisco,Toys,Remote Control Car,1,37.21,37.21,Gift Card
T100181,C1068,2025-10-06,22.0,Female,OH,Cincinnati,Sports & Outdoors,Water Bottle,2,114.89,229.78,PayPal
T100621,C1252,2025-10-12,28.0,Female,PA,Pittsburgh,Electronics,Bluetooth Speaker,3,35.57,106.71,Gift Card
T100419,C1304,2025-07-18,48.0,Female,NC,Raleigh,Books,Children's Book,1,204.03,204.03,Credit Card
T100634,C1279,2025-09-02,22.0,Male,NY,Albany,Clothing,Wool Sweater,2,138.66,277.32,Gift Card
T100104,C1076,2025-04-29,36.0,Male,NC,Durham,Home & Kitchen,Air Fryer,1,210.68,210.68,Debit Card
T100060,C1253,2025-05-17,36.0,Female,OH,Cleveland,Home & Kitchen,Blender,1,190.49,190.49,Credit Card
T100658,C1028,2025-02-17,49.0,Female,OH,Cleveland,Sports & Outdoors,Camping Tent,2,11.06,22.12,PayPal
T100083,C1309,2025-01-21,24.0,Female,FL,Tampa,Clothing,Winter Jacket,3,33.1,99.3,Credit Card
T100490,C1244,2025-08-31,53.0,Female,TX,Houston,Toys,Building Blocks,5,72.37,361.85,Credit Card
T100315,C1029,2025-10-19,46.0,Female,CA,Los Angeles,Electronics,Bluetooth Speaker,1,28.21,28.21,Debit Card
T100450,C1196,2025-06-05,37.0,Male,WA,Tacoma,Sports & Outdoors,Yoga Mat,1,21.84,21.84,Debit Card
